anime_id,name,genre,type,episodes,rating,members,cluster,pca_1,pca_2
31670,Kaitou Joker 3rd Season,"Adventure, Comedy, Mystery, Shounen",TV,13.0,7.09,1880,3,-0.14473576596370194,-0.6562105404128473
1457,Key the Metal Idol,"Action, Drama, Mecha, Music, Sci-Fi",OVA,15.0,7.09,7949,3,-0.03608399489137181,-0.6414396201446393
1573,Kishin Douji Zenki,"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",TV,51.0,7.09,5936,3,-0.07212222444625738,-0.6463389219241586
7593,Kiss x Sis (TV),"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12.0,7.09,215361,1,3.6771605497871813,-0.1366338671920012
4786,Kodomo no Jikan Recap,"Comedy, Ecchi, School",OVA,1.0,7.09,8228,3,-0.031089128500009118,-0.6407605812988937
17635,Koitabi: True Tours Nanto,Romance,Special,6.0,7.09,7452,3,-0.04498166011182791,-0.6426492341458421
10720,Korekuraide Utau,Music,Music,1.0,7.09,1395,3,-0.1534185982210887,-0.65739094844219
3653,Kurogane no Linebarrels,"Action, Mecha, Sci-Fi",TV,24.0,7.09,30225,3,0.36271759555305505,-0.5872236010484781
1435,Lupin III: Lupin vs. Fukusei-ningen,"Action, Adventure, Comedy, Mystery, Shounen",Movie,1.0,7.09,4969,3,-0.08943418072026352,-0.6486924364898791
3654,Macademi Wasshoi!,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural",TV,12.0,7.09,29401,3,0.3479657320889588,-0.5892290777828666
4202,Mokke Specials,"Mystery, Slice of Life, Supernatural",Special,2.0,7.09,1331,3,-0.15456437402412526,-0.6575467136254435
4051,Net Ghost Pipopa,"Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",TV,51.0,7.09,913,3,-0.16204772223770805,-0.6585640549785677
621,Night Walker: Mayonaka no Tantei,"Action, Comedy, Horror, Mystery, Vampire",TV,12.0,7.09,11143,3,0.021097378778923547,-0.6336659639678958
6884,Ookami to Koushinryou II Specials,Fantasy,Special,2.0,7.09,34903,3,0.4464666456562616,-0.5758381396850448
607,Otogi Juushi Akazukin,"Adventure, Comedy, Fantasy",TV,39.0,7.09,3847,3,-0.10952106276724893,-0.6514231948587914
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Fantasy,Movie,1.0,7.09,809,3,-0.16390960791764253,-0.6588171734013546
1104,Shinkon Gattai Godannar!! 2nd Season,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13.0,7.09,4865,3,-0.091296066400198,-0.6489455549126659
5307,Sora wo Kakeru Shoujo,"Adventure, Comedy, Sci-Fi, Space",TV,26.0,7.09,17574,3,0.13622994423717946,-0.6180139968819103
10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,"Fantasy, Kids, Magic, Shoujo",Movie,1.0,7.09,2874,3,-0.12694043552278975,-0.6537913124104419
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,"Mecha, Music",Music,7.0,7.09,13361,3,0.06080567145291075,-0.6282677268357677
21781,Tsubasa to Hotaru,"Romance, School, Shoujo",Special,1.0,7.09,6651,3,-0.05932176039670787,-0.6445987327674988
689,Uta Kata Special,"Drama, Magic",Special,1.0,7.09,4385,3,-0.0998893849229725,-0.6501137937870669
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,"Comedy, Kids, Supernatural",Movie,1.0,7.1,560,3,-0.16836739190133182,-0.6594231973174501
311,Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",TV,26.0,7.08,3945,3,-0.10776659356884913,-0.6511846794219346
3829,Anne no Nikki,"Drama, Historical",Movie,1.0,7.08,3159,3,-0.12183815264989234,-0.6530976705787662
14913,Battle Spirits: Sword Eyes,"Action, Shounen",TV,29.0,7.09,987,3,-0.160722918965447,-0.6583839514854309
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,"Romance, School, Shoujo Ai",ONA,7.0,7.08,43338,3,0.597476315947101,-0.555308775298435
21729,Cardfight!! Vanguard: Legion Mate-hen,"Action, Adventure, Demons, Game, Shounen",TV,33.0,7.08,5900,3,-0.07276672333546547,-0.6464265398397387
1049,Cello Hiki no Gauche (1982),"Drama, Fantasy, Kids, Music",Movie,1.0,7.08,6524,3,-0.06159540925585862,-0.6449078293030174
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara Picture Drama,"Comedy, Ecchi, Military",Special,1.0,7.08,2188,3,-0.1392217199115883,-0.65546092046844
3116,Dash! Yonkurou,"Action, Kids, Shounen, Sports",TV,25.0,7.08,895,3,-0.16236997168231213,-0.6586078639363577
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,2.0,7.08,21043,3,0.19833457331114773,-0.6095710371833746
1631,Eureka Seven: Navigation ray=out,"Mecha, Sci-Fi",Special,1.0,7.08,8630,3,-0.02389222423718547,-0.6397821812415828
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,"Comedy, Ecchi, Magic",Special,5.0,7.08,9949,3,-0.00027850104647802673,-0.6365719581679683
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,"Horror, Mystery, Supernatural",Special,1.0,7.08,2601,3,-0.13182788543261773,-0.6544557482702574
5534,Hai! Akko Desu,"Romance, Slice of Life",TV,164.0,7.08,296,3,-0.17309371708885782,-0.6600657286983708
4876,Hashire Melos!,"Action, Adventure, Historical",Movie,1.0,7.08,1932,3,-0.14380482312373472,-0.6560839812014538
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1.0,7.08,27030,3,0.3055183191358372,-0.59499969105621
5039,Kurozuka,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12.0,7.08,52145,3,0.7551458080930908,-0.5338740257841645
1438,Lupin III: Lupin Ansatsu Shirei,"Action, Adventure, Comedy, Shounen",Special,1.0,7.08,3006,3,-0.12457727292902673,-0.6534700467199815
2017,Mermaid&#039;s Scar,"Drama, Fantasy, Horror, Mystery",OVA,1.0,7.08,3552,3,-0.11480237310937078,-0.6521411750003504
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",Special,1.0,7.08,5123,3,-0.0866771576942067,-0.6483176265176753
162,Pita Ten,"Comedy, Fantasy, Kids, Romance, School, Shounen",TV,26.0,7.08,16047,3,0.10889244968660308,-0.6217304568010986
21027,Saibi,"Drama, Psychological, Thriller",Movie,1.0,7.08,1747,3,-0.14711683130438738,-0.6565342399342959
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,"Fantasy, Kids",Movie,1.0,7.08,926,3,-0.16181498652771625,-0.6585324151757194
8767,Shin Tenchi Muyou! Specials,"Comedy, Romance, Sci-Fi, Shounen",Special,6.0,7.08,2233,3,-0.1384160963000782,-0.6553513980739649
30375,Starmyu,"Music, School, Slice of Life",TV,12.0,7.08,21032,3,0.19813764309500081,-0.6095978093242462
33033,Starmyu OVA,"Music, School, Slice of Life",OVA,2.0,7.08,2447,3,-0.13458490845867457,-0.6548305582424611
1584,Stratos 4 Advance Kanketsu-hen,"Comedy, Military, Sci-Fi",OVA,2.0,7.08,1876,3,-0.14480737695139176,-0.6562202757368006
1568,Sumomomo Momomo: Chijou Saikyou no Yome,"Comedy, Martial Arts, Romance",TV,22.0,7.08,31385,3,0.38348478198309344,-0.584400357102009
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,"Comedy, Ecchi, Martial Arts, Romance",Special,2.0,7.08,7082,3,-0.05160567647313324,-0.6435497516115262
2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",Movie,1.0,7.08,1109,3,-0.1585387838409085,-0.658087024104854
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1.0,7.08,2553,3,-0.1326872172848952,-0.6545725721576975
1843,Yomigaeru Sora: Rescue Wings Special,"Drama, Military, Seinen",Special,1.0,7.08,1843,3,-0.14539816759983248,-0.6563005921594157
9331,Yumekui Merry,"Action, Shounen, Supernatural",TV,13.0,7.08,89183,2,1.4182277486066786,-0.4437297936381951
2706,Bakusou Kyoudai Let&#039;s &amp; Go WGP,"Cars, Shounen, Sports",TV,51.0,7.07,2378,3,-0.13582019799632342,-0.6549984925806562
579,Battle Programmer Shirase,"Comedy, Ecchi, Sci-Fi",TV,15.0,7.07,22292,3,0.2206951042172839,-0.6065311822789435
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life",TV,8.0,7.07,198991,1,3.3840925826667254,-0.176475680471053
3407,Blassreiter,"Action, Sci-Fi",TV,24.0,7.07,55444,3,0.8142069701902431,-0.5258448173536457
31105,Buddy Complex: Daremo Shiranai Ashita e,"Action, Mecha, Sci-Fi",ONA,1.0,7.07,987,3,-0.160722918965447,-0.6583839514854309
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,"Action, Game, Shounen",TV,26.0,7.07,3060,3,-0.12361052459521463,-0.6533386198466115
12255,Carnival Phantasm: Illya-jou,"Comedy, Parody",Special,1.0,7.07,19277,3,0.16671832224610653,-0.613869182708775
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,7.07,1999,3,-0.14260533907993073,-0.6559209145252354
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,7.07,1346,3,-0.15429583282028855,-0.6575102061606185
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1.0,7.07,15280,3,0.09516104279708631,-0.6235972051691518
127,Gate Keepers,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24.0,7.07,14582,3,0.08266492544521839,-0.62529601919901
2165,Gegege no Kitarou (2007),"Comedy, Fantasy, Horror",TV,100.0,7.07,1656,3,-0.14874598127433006,-0.6567557185542344
3579,Getter Robo,"Action, Mecha, Sci-Fi, Shounen",TV,51.0,7.07,2938,3,-0.12579465971975312,-0.6536355472271884
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3.0,7.07,3121,3,-0.12251845703294537,-0.653190156156323
5217,Goal FH: Field Hunter,"Action, Sports",TV,39.0,7.07,737,3,-0.16519860569605874,-0.6589924092325148
30533,Gundam Build Fighters Try: Island Wars,"Action, Mecha, Sci-Fi",OVA,1.0,7.07,3569,3,-0.11449802641168916,-0.6520997998735487
25087,Ie Naki Ko Remi Specials (2001),"Adventure, Drama, Slice of Life",Special,2.0,7.07,313,3,-0.1727893703911762,-0.660024353571569
4205,Kimikiss Pure Rouge Special,"Romance, School",Special,1.0,7.07,9144,3,-0.014690212319047782,-0.6385311921135783
6293,Koukou Butouden Crows,"Action, School, Shounen",OVA,2.0,7.07,1509,3,-0.15137768507192972,-0.6571134917095198
4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,"Comedy, Ecchi, School, Seinen",Special,1.0,7.07,4623,3,-0.09562853115543013,-0.6495345420118431
1399,Macross 7 Encore,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3.0,7.07,5616,3,-0.07785110346144036,-0.647117747840426
632,Mahoromatic End Year Special,"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1.0,7.07,4783,3,-0.09276409164783864,-0.6491451290537095
2751,Miyori no Mori,"Drama, Fantasy, Slice of Life",Special,1.0,7.07,6273,3,-0.0660889987333928,-0.6455187208810895
31138,Overlord: Ple Ple Pleiades,"Action, Comedy, Fantasy, Magic",Special,8.0,7.07,25625,3,0.28036495970979936,-0.5984192235948214
6902,Saikyou Bushouden: Sangoku Engi,Historical,TV,52.0,7.07,1363,3,-0.153991486122607,-0.6574688310338167
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,"Adventure, Sci-Fi, Shounen",Movie,1.0,7.07,8217,3,-0.03128605871615604,-0.6407873534397653
5203,Shin Maple Town Monogatari: Palm Town-hen,"Fantasy, Slice of Life",TV,44.0,7.07,589,3,-0.16784821224058086,-0.6593526162187884
4810,Shinzou Ningen Casshern,Action,TV,35.0,7.07,2822,3,-0.12787137836275694,-0.6539178716218353
2415,Super Fishing Grander Musashi,"Adventure, Sports",TV,25.0,7.07,1920,3,-0.14401965608680406,-0.6561131871733139
1208,Tatsu no Ko Tarou,"Adventure, Demons, Fantasy, Historical",Movie,1.0,7.07,1850,3,-0.14527284837137536,-0.6562835553424974
2097,Tokumu Sentai Shinesman,"Action, Comedy, Sci-Fi",OVA,2.0,7.07,1588,3,-0.14996336806505645,-0.6569212190614413
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"Fantasy, Magic",OVA,2.0,7.07,18305,3,0.14931685223748814,-0.616234866429437
1892,YAT Anshin! Uchuu Ryokou 2,"Adventure, Comedy, Sci-Fi, Shounen",TV,25.0,7.07,486,3,-0.16969219517359288,-0.6596033008105869
15489,Yu☆Gi☆Oh! Zexal Second,"Action, Fantasy, Game, Shounen",TV,73.0,7.07,11293,3,0.023782790817290584,-0.6333008893196455
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Comedy, Ecchi, Fantasy, Romance",TV,12.0,7.07,115338,2,1.886474094363277,-0.38007294413828063
7669,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,"Comedy, Fantasy, School",OVA,1.0,7.06,14351,3,0.07852939090613316,-0.6258582341573156
873,.hack//Roots,"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26.0,7.06,50480,3,0.7253377344672166,-0.5379263543797431
9776,A-Channel,"Comedy, School, Seinen, Slice of Life",TV,12.0,7.06,58564,3,0.8700635405882773,-0.518251264670039
8,Beet the Vandel Buster,"Adventure, Fantasy, Shounen, Supernatural",TV,52.0,7.06,9848,3,-0.0020866784856451714,-0.6368177750977903
13145,Cardfight!! Vanguard: Asia Circuit-hen,"Action, Adventure, Demons, Game, Shounen",TV,39.0,7.06,11031,3,0.019092271123609506,-0.6339385530385894
30903,Children Record,Music,Music,2.0,7.06,745,3,-0.16505538372067916,-0.658972938584608
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",TV,13.0,7.06,101266,2,1.6345466396706043,-0.41432181380613753
1151,Dominion,"Comedy, Mecha, Police, Sci-Fi",OVA,4.0,7.06,7850,3,-0.03785636683669404,-0.6416805694124845
9314,Fractale,"Adventure, Fantasy, Sci-Fi",TV,11.0,7.06,55100,3,0.8080484252489214,-0.5266820552136332
11809,gdgd Fairies,Comedy,TV,12.0,7.06,2284,3,-0.1375030562070334,-0.6552272726935597
5688,Gegege no Kitarou (1968),"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,65.0,7.06,1276,3,-0.15554902510485985,-0.657680574329802
2916,Genki Bakuhatsu Ganbaruger,"Mecha, Shounen",TV,47.0,7.06,367,3,-0.1718226220573641,-0.6598929266981989
456,Gokujou Seitokai,"Comedy, School, Slice of Life",TV,26.0,7.06,12234,3,0.04062927567131311,-0.6310106543596218
1180,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi",TV,25.0,7.06,4973,3,-0.08936256973257373,-0.6486827011659256
10191,Katte ni Kaizou,"Comedy, Parody, School, Sci-Fi, Shounen",OVA,6.0,7.06,19904,3,0.17794334456648073,-0.6123431706790886
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,"Drama, Historical, Romance, Shoujo, Shounen Ai",OVA,1.0,7.06,6105,3,-0.06909666021636388,-0.6459276044871299
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,"Action, Comedy, Shounen, Sports",TV,46.0,7.06,676,3,-0.166290673258328,-0.6591408729228032
3019,Lupin III: Kiri no Elusive,"Action, Adventure, Comedy, Shounen",Special,1.0,7.06,2693,3,-0.13018083271575265,-0.6542318358193305
673,Mai-HiME Specials,Comedy,Special,27.0,7.06,9210,3,-0.013508631022166283,-0.6383705592683482
9712,Maria†Holic Alive,"Comedy, Parody, School, Shoujo Ai",TV,12.0,7.06,40502,3,0.5467041256750416,-0.5622111199813544
32534,Monkey King: Hero Is Back,"Adventure, Fantasy, Historical, Martial Arts, Supernatural",Movie,1.0,7.08,499,3,-0.16945945946360108,-0.6595716610077386
16910,Namiuchigiwa no Muromi-san,"Comedy, Fantasy, Slice of Life",TV,13.0,7.06,25564,3,0.2792728921475301,-0.5985676872851098
12119,Natsu-iro Kiseki,"School, Slice of Life, Supernatural",TV,12.0,7.06,26883,3,0.3028866153382375,-0.5953574642114954
1152,New Dominion Tank Police,"Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6.0,7.06,5062,3,-0.08776922525647596,-0.6484660902079639
32468,Nirvana,Music,Music,1.0,7.06,1760,3,-0.14688409559439558,-0.6565026001314476
25099,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,"Comedy, Ecchi, Harem, Romance, School",TV,12.0,7.06,77774,2,1.2139753089684822,-0.4714973713841145
12281,Rinne no Lagrange Season 2,"Action, Comedy, Mecha, Sci-Fi",TV,12.0,7.06,19427,3,0.16940373428447356,-0.6135041080605247
1710,Rockman.EXE,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56.0,7.06,19212,3,0.16555464369614747,-0.6140273817230167
12223,Scryed Alteration II: Quan,"Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1.0,7.06,2438,3,-0.13474603318097655,-0.6548524627213561
31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen",TV,12.0,7.06,52928,3,0.7691636589333667,-0.5319683361202978
32409,Shinmai Maou no Testament Burst Specials,"Comedy, Demons, Ecchi",Special,5.0,7.06,3495,3,-0.11582282968395019,-0.6522799033666855
10014,Shouwa Monogatari,"Drama, Historical",TV,13.0,7.06,3563,3,-0.11460544289322383,-0.6521144028594787
3174,Sola Specials,"Comedy, Romance, Slice of Life, Supernatural",Special,2.0,7.06,12223,3,0.0404323454551662,-0.6310374265004934
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,Music,1.0,7.06,2408,3,-0.13528311558864997,-0.6549254776510062
1897,Zettai Muteki Raijin-Oh,"Adventure, Mecha, School, Sci-Fi, Shounen",TV,51.0,7.06,592,3,-0.16779450399981355,-0.6593453147258234
308,Zettai Shounen,"Drama, Fantasy, Mystery, Sci-Fi, Shounen",TV,26.0,7.06,11165,3,0.02149123921121739,-0.6336124196861523
2404,Zombie-Loan,"Action, Horror, Shounen, Supernatural",TV,11.0,7.06,93637,2,1.497966583399257,-0.43288951041614887
10737,A-Channel: +A-Channel,"Comedy, School, Seinen, Slice of Life",Special,11.0,7.05,12631,3,0.04773666619952452,-0.6300444234572525
8285,Ai no Senshi Rainbowman,"Action, Adventure, Mecha, Sci-Fi",TV,22.0,7.05,524,3,-0.16901189079053994,-0.6595108152330302
1798,Animation Seisaku Shinkou Kuromi-chan 2,"Comedy, Drama, Parody",OVA,1.0,7.05,3841,3,-0.1096284792487836,-0.6514377978447214
834,Bleach: The Sealed Sword Frenzy,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,1.0,7.05,73241,2,1.1328221571690302,-0.48252992725423927
2692,CB Chara Go Nagai World,"Action, Comedy, Parody",OVA,3.0,7.05,989,3,-0.16068711347160208,-0.6583790838234542
1844,CLAMP Gakuen Tanteidan,"Action, Comedy, Mystery",TV,26.0,7.05,7830,3,-0.03821442177514298,-0.6417292460322512
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,"School, Supernatural",Special,1.0,7.05,18422,3,0.15141147362741444,-0.6159501082038018
2172,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,"Comedy, Ecchi, Kids, School",Movie,1.0,7.05,1051,3,-0.1595771431624104,-0.6582281863021774
2595,D.C.II: Da Capo II,"Drama, Ecchi, Romance, School",TV,13.0,7.05,25225,3,0.2732038609408206,-0.5993927559901555
502,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1.0,7.05,30279,3,0.36368434388686716,-0.5870921741751081
22695,Dragon Ball Z: Summer Vacation Special,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1.0,7.05,4251,3,-0.10228835301058034,-0.6504399271395039
870,Dragon Half,"Comedy, Fantasy, Parody",OVA,2.0,7.05,11596,3,0.029207323134791997,-0.6325634385301798
1465,Hakaima Sadamitsu,"Action, Mecha, School, Sci-Fi, Seinen",TV,10.0,7.05,3300,3,-0.11931386533382737,-0.652754500409411
2749,Heisei Inu Monogatari Bow,"Adventure, Comedy",TV,40.0,7.05,428,3,-0.17073055449509483,-0.6597444630079105
811,I&#039;&#039;s Pure,"Comedy, Drama, Ecchi, Romance, School",OVA,6.0,7.05,17276,3,0.1308949256542903,-0.6187392785164343
4935,Ikkyuu-san,"Comedy, Historical, Kids",TV,296.0,7.05,720,3,-0.1655029523937403,-0.6590337843593165
6566,It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday,"Comedy, Sci-Fi",Special,1.0,7.05,2087,3,-0.1410298973507554,-0.6557067373982619
143,Kannazuki no Miko,"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",TV,12.0,7.05,42927,3,0.5901182869619753,-0.556309079834641
3318,Kimi ga Nozomu Eien: Next Season,"Drama, Romance",OVA,4.0,7.05,21064,3,0.1987105309965191,-0.6095199267326195
5235,Live On Cardliver Kakeru,"Fantasy, Game",TV,51.0,7.05,528,3,-0.16894027980285012,-0.6595010799090769
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1.0,7.05,5270,3,-0.084045453896607,-0.64795985336239
4807,Mashin Eiyuuden Wataru 2,"Adventure, Comedy, Mecha",TV,46.0,7.05,492,3,-0.1695847786920582,-0.659588697824657
2573,Minami no Niji no Lucy,"Adventure, Drama, Slice of Life",TV,50.0,7.05,742,3,-0.16510909196144646,-0.658980240077573
196,Onegai☆Twins,"Comedy, Drama, Harem, School, Sci-Fi",TV,12.0,7.05,59164,3,0.8808051887417455,-0.5167909660770378
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Comedy,Special,13.0,7.05,6311,3,-0.0654086943503398,-0.6454262353035328
31231,Pokemon the Movie XY&amp;Z: Volcanion to Karakuri no Magiana,"Adventure, Fantasy, Kids",Movie,1.0,7.05,3572,3,-0.11444431817092182,-0.6520924983805837
34325,Pokemon XY&amp;Z Specials,"Action, Adventure, Comedy, Fantasy, Kids",Special,2.0,7.05,1454,3,-0.1523623361526643,-0.6572473524138782
1119,Pokemon: Celebi Toki wo Koeta Deai,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1.0,7.05,58359,3,0.8663934774691757,-0.5187502000226478
1553,Queen Emeraldas,"Action, Adventure, Sci-Fi",OVA,4.0,7.05,3279,3,-0.11968982301919875,-0.652805610860166
1489,Renkin San-kyuu Magical? Pokaan Specials,"Comedy, Ecchi, Magic, Parody, Vampire",Special,3.0,7.05,4684,3,-0.0945364635931609,-0.6493860783215546
10572,Ro-Kyu-Bu!,"Comedy, Ecchi, School, Sports",TV,12.0,7.05,46940,3,0.6619620103617546,-0.5465421160784507
1256,Saint Seiya: Jashin Eris,"Adventure, Sci-Fi, Shounen",Movie,1.0,7.05,10277,3,0.005593599944084541,-0.6357736616037943
789,Shinigami no Ballad.,"Drama, Fantasy, Psychological, Supernatural",TV,6.0,7.05,32297,3,0.39981208717636496,-0.5821807032406471
14617,Stranger: Mukou Hadan Pilot,"Action, Adventure, Historical, Samurai, Seinen",Special,1.0,7.05,4741,3,-0.0935160070185814,-0.6492473499552195
24133,Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",TV,12.0,7.05,99133,2,1.596360080485025,-0.419513175304257
10923,Tantei Opera Milky Holmes: Summer Special,"Comedy, Mystery, Super Power",Special,1.0,7.05,5050,3,-0.0879840582195453,-0.6484952961798238
15673,Tell Your World,Music,Music,1.0,7.05,2630,3,-0.13130870577186676,-0.6543851671715957
1720,To Heart 2 OVA,"Comedy, Drama, Harem, Romance, School",OVA,3.0,7.05,4754,3,-0.0932832713085896,-0.6492157101523711
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,"Fantasy, Magic",OVA,1.0,7.05,2540,3,-0.132919952994887,-0.6546042119605459
26453,Tribe Cool Crew,"Music, School",TV,50.0,7.05,3334,3,-0.11870517193846417,-0.6526717501558076
5992,Tsuyoshi Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,112.0,7.05,550,3,-0.1685464193705563,-0.6594475356273335
2006,Yu☆Gi☆Oh! (1999),"Adventure, Comedy, Fantasy, Game, Shounen",Movie,1.0,7.05,26934,3,0.30379965543128234,-0.5952333388310902
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",TV,48.0,7.04,15937,3,0.10692314752513393,-0.6219981782098155
3266,Ai Yori Aoshi: Enishi - Miyuki,"Comedy, Drama, Romance",Special,1.0,7.04,12647,3,0.048023110150283675,-0.6300054821614391
3359,Amatsuki,"Action, Fantasy, Historical, Shoujo, Supernatural",TV,13.0,7.04,41920,3,0.5720902208110713,-0.5587599476398948
280,Animal Yokochou,"Adventure, Comedy, Fantasy, Shoujo",TV,51.0,7.04,1511,3,-0.15134187957808481,-0.6571086240475431
1797,Animation Seisaku Shinkou Kuromi-chan,"Comedy, Drama, Parody",OVA,1.0,7.04,5794,3,-0.07466441450924483,-0.6466845259245022
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",OVA,1.0,7.04,16405,3,0.11530163308483907,-0.6208591453072745
27653,Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki,"Comedy, Kids, Shounen",Movie,1.0,7.04,478,3,-0.16983541714897246,-0.6596227714584937
17827,Daitoshokan no Hitsujikai,"Harem, Romance, School",TV,12.0,7.04,46874,3,0.6607804290648732,-0.5467027489236808
8624,Digimon Xros Wars,"Action, Adventure, Comedy, Fantasy, Shounen",TV,30.0,7.04,22723,3,0.22841118814085848,-0.6054822011229709
28221,Etotama,"Action, Comedy, Fantasy",TV,12.0,7.04,36463,3,0.47439493085527873,-0.5720413633432414
5155,Genji Monogatari Sennenki,"Drama, Historical, Romance",TV,11.0,7.04,8554,3,-0.02525283300329144,-0.6399671523966963
19261,Gintama x Mameshiba,"Comedy, Parody",Special,6.0,7.04,5566,3,-0.07874624080756273,-0.6472394393898427
18343,Girls und Panzer: Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,6.0,7.04,5867,3,-0.07335751398390619,-0.6465068562623537
2280,Hare Tokidoki Buta (TV),Comedy,TV,61.0,7.04,607,3,-0.16752596279597684,-0.6593088072609984
2999,Hi no Tori: Yamato-hen,"Drama, Historical",OVA,1.0,7.04,1069,3,-0.15925489371780635,-0.6581843773443874
10079,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",TV,12.0,7.04,85178,2,1.3465272471822787,-0.4534772867464787
21511,Kantai Collection: KanColle,"Action, Military, School, Sci-Fi, Slice of Life",TV,12.0,7.04,100999,2,1.629766606242311,-0.41497164668002307
